MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130839000,Rotor Hub Set,,BXW-02-10 6,FG,70,SET,80,001,1347,0,1347,5600,033676-080,242.151,17.97706013,1104.849,1089.24,5.195,10.414,0,,MIKI PULLEY CO.LTD,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130839000,Rotor Hub Set,,BXW-02-10 6,FG,1240,SET,80,001,23868,0,23868,99200,033676-080,4296.392,18.00063684,19571.608,19295.104,92.025,184.479,0,,MIKI PULLEY CO.LTD,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130839000,Rotor Hub Set,,BXW-02-10 6,FG,290,SET,80,001,5582,0,5582,23200,033676-080,1004.769,18.00016123,4577.231,4512.565,21.522,43.144,0,,MIKI PULLEY CO.LTD,2021-04-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130840800,Rotor Hub Set,,BXW-03-10 8,FG,150,SET,81,001,2923,0,2923,12150,033822-050,129.544,4.43188505,2793.456,2505.416,100.486,187.554,0,,MIKI PULLEY CO.LTD,2021-05-26,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130840800,Rotor Hub Set,,BXW-03-10 8,FG,300,SET,81,001,5847,0,5847,24300,033822-050,260.088,4.44822986,5586.912,5010.831,200.972,375.109,0,,MIKI PULLEY CO.LTD,2021-05-26,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130840800,Rotor Hub Set,,BXW-03-10 8,FG,310,SET,81,001,6041,0,6041,25110,033822-050,267.857,4.43398444,5773.143,5177.859,207.671,387.613,0,,MIKI PULLEY CO.LTD,2021-05-26,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130840800,Rotor Hub Set,,BXW-03-10 8,FG,240,SET,81,001,4677,0,4677,19440,033822-050,207.47,4.43596322,4469.53,4008.665,160.778,300.087,0,,MIKI PULLEY CO.LTD,2021-05-26,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130841400,Rotor Hub Set,,BXW-04-10 8.5,FG,800,SET,120,001,23098,0,23098,96000,033962-110,3204.2,13.87219673,19893.8,17860.222,602.943,1430.635,0,,MIKI PULLEY CO.LTD,2021-07-02,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130841400,Rotor Hub Set,,BXW-04-10 8.5,FG,320,SET,120,001,9239,0,9239,38400,033962-110,1281.48,13.87033229,7957.52,7144.089,241.177,572.254,0,,MIKI PULLEY CO.LTD,2021-07-02,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130841400,Rotor Hub Set,,BXW-04-10 8.5,FG,880,SET,120,001,25407,0,25407,105600,033962-110,3523.82,13.86948479,21883.18,19646.245,663.237,1573.698,0,,MIKI PULLEY CO.LTD,2021-07-02,,,,
MPTW,3,OUT,Banmann,ACE PILLER,A0030,250200,XA47529955,2022-01-03,SA22103009,聯軸器,104949500,BAUMANNFLEX Coupling,PRELEAD INDUSTRIAL CO. LTD.,MM-20K,Goods,2,PCS,64.4,002,3566,178,3744,128.8,匯率:27.685  USD 128.80,1181.5,33.13236119,2384.5,2384.5,0,0,0,X0334,MIKI PULLEY CO.LTD,2022-01-03,8000,Trading company,8000,Trading company
MPTW,3,OUT,STD BXH,ACE PILLER,A0030,140104,XA47529958,2022-01-03,SA22103013,?車器,121806700,Brakes,BELOR CO. LTD.,BXH-06-10G 90V 11DIN,Goods,2,PCS,41.6,002,2303,115,2418,83.2,匯率:27.685,786.291,34.14203213,1516.709,1516.709,0,0,0,X1245,MIKI PULLEY CO.LTD,2021-11-15,8000,Trading company,,
MPTW,3,OUT,CB Power Supply,ACE PILLER,A0030,190100,XA47529958,2022-01-03,SA22103013,電源裝置,121706500,Power Supply,BELOR CO. LTD.,BEM-2H 360L,Goods,3,PCS,6.8,002,565,28,593,20.4,USD 802.10,310.413,54.94035398,254.587,254.587,0,0,0,X1245,MIKI PULLEY CO.LTD,2021-11-15,8000,Trading company,,
MPTW,3,OUT,Centaflex,ACE PILLER,A0030,210100,XA47529958,2022-01-03,SA22103013,聯軸器,104306900,CENTA FLEX Coupling,JOEN LIH MACHINERY CO. LTD,CF-A-016-SB-1360,Goods,1,PCS,67,002,1855,93,1948,67,,306.857,16.54215633,1548.143,1548.143,0,0,0,X0091,MIKI PULLEY CO.LTD,2021-10-05,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Centaflex,ACE PILLER,A0030,210100,XA47529958,2022-01-03,SA22103013,聯軸器,104306900,CENTA FLEX Coupling,JOEN LIH MACHINERY CO. LTD,CF-A-016-SB-1360,Goods,2,PCS,67,002,3710,185,3895,134,,613.714,16.54215633,3096.286,3096.286,0,0,0,X0091,MIKI PULLEY CO.LTD,2021-10-05,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,ACE PILLER,A0030,230200,XA47529958,2022-01-03,SA22103013,聯軸器,127300300,Couplings,WAIDA FEELER PRECISION MACHINERY CO. LTD.,SFF-060DS-19B-24B-60N,Goods,5,PCS,99.5,002,13773,689,14462,497.5,,6277.705,45.5797938,7495.295,7495.295,0,0,0,X0375,MIKI PULLEY CO.LTD,2021-10-14,8000,Trading company,1000,Machine tool
MPTW,3,OUT,STD BXR,DELTA,A0031,140102,XA47529959,2022-01-03,SA22103014,?車器,124757600,Brakes,,BXR-06-10-005-24V-20DIN,Goods,10,PCS,5880,001,14147,707,14854,58800,匯率:0.2406  JPY 58800,5033,35.5764473,9114,9114,0,0,0,,MIKI PULLEY CO.LTD,2021-11-05,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,280,PCS,2150,001,144841,0,144841,602000,,37709.79,26.03530078,107131.21,73145.512,5791.267,10741.482,17452.949,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,16,PCS,2150,001,8277,0,8277,34400,,2155.216,26.03861302,6121.784,4179.744,330.93,613.799,997.311,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,110,PCS,2150,001,56902,0,56902,236500,,14814.739,26.03553302,42087.261,28735.737,2275.14,4219.868,6856.516,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,194,PCS,2150,001,100354,0,100354,417100,,26127.374,26.03520936,74226.626,50679.391,4012.521,7442.313,12092.401,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,106,PCS,2150,001,54833,0,54833,227900,,14276.185,26.03575402,40556.815,27690.801,2192.408,4066.418,6607.188,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,140,PCS,2150,001,72421,0,72421,301000,,18855.395,26.03581144,53565.605,36572.756,2895.633,5370.741,8726.475,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,330,PCS,2150,001,170706,0,170706,709500,,44444.217,26.03553302,126261.783,86207.211,6825.421,12659.604,20569.547,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,180,PCS,2150,001,93112,0,93112,387000,,24241.936,26.03524358,68870.064,47022.115,3722.957,6905.239,11219.753,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90987,Brakes,,BXW-03-10-115,FG,144,PCS,2150,001,74490,0,74490,309600,,19393.949,26.03564103,55096.051,37617.692,2978.366,5524.191,8975.802,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90988,Brakes,,BXW-05-10-72,FG,40,PCS,2430,001,23386,0,23386,97200,,6530.803,27.92612247,16855.197,12267.725,580.164,1077.289,2930.019,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90988,Brakes,,BXW-05-10-72,FG,120,PCS,2430,001,70159,0,70159,291600,,19593.41,27.92715119,50565.59,36803.174,1740.492,3231.867,8790.057,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90988,Brakes,,BXW-05-10-72,FG,750,PCS,2430,001,438494,0,438494,1822500,,122459.061,27.92719193,316034.939,230019.836,10878.075,20199.17,54937.858,,,2021-05-27,0100,Motor,,
MPTW,3,OUT,Micro BXW,DELTA,A0031,120101,IN22010301,2022-01-03,SA22103002,?車器 (保?品),TW90988,Brakes,,BXW-05-10-72,FG,590,PCS,2430,001,344948,0,344948,1433700,,96333.849,27.92706408,248614.151,180948.937,8557.419,15890.014,43217.781,,,2021-05-27,0100,Motor,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,740,SET,87,001,15490,0,15490,64380,034163-40,137.963,0.89065849,15352.037,13256.764,733.736,1361.537,0,,,2021-09-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,340,SET,87,001,7117,0,7117,29580,034163-40,63.361,0.8902768,7053.639,6090.946,337.122,625.571,0,,,2021-09-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,550,SET,87,001,11513,0,11513,47850,034163-40,102.702,0.89205246,11410.298,9853.001,545.344,1011.953,0,,,2021-09-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,960,SET,87,001,20095,0,20095,83520,034163-40,178.843,0.88998756,19916.157,17197.965,951.874,1766.318,0,,,2021-09-08,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN22010302,2022-01-03,SA22103003,轉子套組 (保?品),130838300,Rotor Hub Set,,BXW-01-10 5,FG,410,SET,87,001,8582,0,8582,35670,034163-40,76.142,0.88722908,8505.858,7344.964,406.529,754.365,0,,,2021-09-08,,,,
